Q3:
+----------+----------------+-----------------+----------------+---------+---------+----------------+
| ds       | firstcommodity | secondcommodity | commodityname  | uv      | pv      | sum_price      |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤25   | 26929   | 26965   | 13729036.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤26   | 26809   | 26854   | 13587466.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤27   | 26970   | 27027   | 13753979.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤28   | 26941   | 26983   | 13714971.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤29   | 27141   | 27185   | 13922886.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤3    | 26967   | 27028   | 13714360.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤4    | 27254   | 27295   | 13932932.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤5    | 27141   | 27189   | 13905405.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤6    | 26868   | 26911   | 13676883.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤7    | 27025   | 27068   | 13774230.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤8    | 26793   | 26837   | 13629519.000   |
| 20200805 | 女装           | 牛仔裤4         | 九分牛仔裤9    | 26865   | 26905   | 13679777.000   |
| 20200805 | 女装           | NULL            | NULL           | 3160417 | 4049656 | 2059465059.000 |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋0    | 26890   | 26928   | 13741007.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋1    | 27273   | 27312   | 13958462.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋10   | 27111   | 27171   | 13864322.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋11   | 27151   | 27192   | 13807638.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋12   | 27095   | 27139   | 13818756.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋13   | 26856   | 26904   | 13689038.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋14   | 27104   | 27142   | 13942938.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋15   | 26849   | 26893   | 13756466.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋16   | 27122   | 27183   | 13897922.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋17   | 27010   | 27049   | 13791787.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋18   | 27173   | 27223   | 13886049.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋19   | 27155   | 27214   | 13865153.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋2    | 27063   | 27109   | 13853779.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋20   | 26947   | 26996   | 13814648.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋21   | 27296   | 27345   | 13953688.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋22   | 26931   | 26977   | 13746547.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋23   | 27089   | 27131   | 13790056.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋24   | 26982   | 27038   | 13788841.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋25   | 26932   | 26973   | 13790088.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋26   | 26917   | 26965   | 13780888.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋27   | 27253   | 27298   | 13910897.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋28   | 26963   | 27020   | 13802078.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋29   | 27344   | 27396   | 13919463.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋3    | 27103   | 27142   | 13860668.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋4    | 27092   | 27143   | 13811345.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋5    | 27157   | 27207   | 13930238.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋6    | 26847   | 26889   | 13749090.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋7    | 26975   | 27026   | 13851324.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋8    | 27122   | 27167   | 13864379.000   |
| 20200805 | 女鞋           | 运动鞋0         | 万斯帆布鞋9    | 27255   | 27307   | 13971776.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋0    | 26956   | 27001   | 13826209.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋1    | 27218   | 27266   | 13830600.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋10   | 27293   | 27354   | 13961703.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋11   | 27121   | 27175   | 13920854.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋12   | 26630   | 26677   | 13636604.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋13   | 27265   | 27309   | 14000409.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋14   | 26933   | 26979   | 13831803.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋15   | 27192   | 27238   | 13876617.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋16   | 26948   | 26997   | 13787508.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋17   | 26778   | 26828   | 13695246.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋18   | 27145   | 27201   | 13926109.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋19   | 27175   | 27230   | 13888619.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋2    | 27121   | 27165   | 13858748.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋20   | 27221   | 27261   | 13929284.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋21   | 27147   | 27188   | 13877208.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋22   | 27018   | 27059   | 13864239.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋23   | 27055   | 27102   | 13805108.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋24   | 27090   | 27141   | 13883646.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋25   | 27177   | 27228   | 13908889.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋26   | 26995   | 27036   | 13759866.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋27   | 26850   | 26900   | 13868253.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋28   | 27190   | 27245   | 13899575.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋29   | 27099   | 27148   | 13875967.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋3    | 27083   | 27139   | 13835294.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋4    | 27059   | 27095   | 13842208.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋5    | 27061   | 27101   | 13932177.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋6    | 26971   | 27027   | 13780165.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋7    | 27074   | 27131   | 13827848.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋8    | 27144   | 27182   | 13847282.000   |
| 20200805 | 女鞋           | 运动鞋1         | 万斯帆布鞋9    | 27083   | 27121   | 13803954.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋0    | 27137   | 27187   | 13931558.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋1    | 27113   | 27168   | 13877486.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋10   | 26951   | 27001   | 13749138.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋11   | 27122   | 27175   | 13906937.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋12   | 26786   | 26827   | 13674039.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋13   | 27285   | 27339   | 13978655.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋14   | 27157   | 27200   | 13864853.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋15   | 27438   | 27481   | 14034404.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋16   | 27172   | 27212   | 13845581.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋17   | 27152   | 27200   | 13927080.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋18   | 27111   | 27154   | 13820420.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋19   | 26975   | 27020   | 13836327.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋2    | 27196   | 27245   | 13921936.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋20   | 26999   | 27059   | 13841898.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋21   | 27187   | 27234   | 13841029.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋22   | 27314   | 27365   | 14064451.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋23   | 26963   | 27010   | 13752325.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋24   | 26919   | 26956   | 13866596.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋25   | 27196   | 27253   | 13924608.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋26   | 26989   | 27034   | 13777273.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋27   | 26835   | 26870   | 13701460.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋28   | 27167   | 27199   | 13806238.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋29   | 27053   | 27098   | 13802342.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋3    | 27255   | 27299   | 13991063.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋4    | 27150   | 27196   | 13945933.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋5    | 26936   | 26981   | 13797871.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋6    | 26911   | 26953   | 13737781.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋7    | 27145   | 27200   | 13925528.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋8    | 27193   | 27238   | 13961438.000   |
| 20200805 | 女鞋           | 运动鞋2         | 万斯帆布鞋9    | 27165   | 27209   | 13857390.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋0    | 26990   | 27044   | 13767627.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋1    | 27099   | 27151   | 13840456.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋10   | 27195   | 27246   | 13916770.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋11   | 27054   | 27099   | 13900932.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋12   | 27144   | 27197   | 13893227.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋13   | 27117   | 27162   | 13926179.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋14   | 27044   | 27090   | 13791640.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋15   | 27173   | 27221   | 13860847.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋16   | 27198   | 27243   | 13947797.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋17   | 27020   | 27071   | 13856935.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋18   | 26736   | 26769   | 13653580.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋19   | 26917   | 26967   | 13794012.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋2    | 27366   | 27409   | 14030012.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋20   | 26815   | 26866   | 13643007.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋21   | 27005   | 27070   | 13710736.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋22   | 27051   | 27110   | 13896986.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋23   | 27244   | 27292   | 13934373.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋24   | 26988   | 27038   | 13763339.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋25   | 27097   | 27150   | 13888081.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋26   | 27111   | 27159   | 13905797.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋27   | 26797   | 26852   | 13660267.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋28   | 26996   | 27036   | 13912041.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋29   | 26809   | 26862   | 13703734.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋3    | 27078   | 27139   | 13883160.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋4    | 26934   | 26986   | 13764183.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋5    | 27204   | 27240   | 13919654.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋6    | 26993   | 27040   | 13767211.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋7    | 26851   | 26903   | 13763806.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋8    | 26965   | 27019   | 13866537.000   |
| 20200805 | 女鞋           | 运动鞋3         | 万斯帆布鞋9    | 27248   | 27293   | 13867642.000   |
