
Q4:
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
| 20200805 | 铜牌会员                  | 307.000          | 3616 | 65442 | 7285764.000 |
| 20200805 | 铜牌会员                  | 308.000          | 3682 | 65762 | 7335905.000 |
| 20200805 | 铜牌会员                  | 309.000          | 3681 | 66179 | 7428106.000 |
| 20200805 | 铜牌会员                  | 310.000          | 3689 | 66015 | 7511969.000 |
| 20200805 | 铜牌会员                  | 311.000          | 3743 | 67353 | 7456341.000 |
| 20200805 | 铜牌会员                  | 312.000          | 3694 | 66024 | 7403366.000 |
| 20200805 | 铜牌会员                  | 313.000          | 3544 | 64569 | 7230730.000 |
| 20200805 | 铜牌会员                  | 314.000          | 3592 | 63893 | 7161926.000 |
| 20200805 | 铜牌会员                  | 315.000          | 3668 | 65842 | 7298956.000 |
| 20200805 | 铜牌会员                  | 316.000          | 3695 | 66223 | 7406383.000 |
| 20200805 | 铜牌会员                  | 317.000          | 3631 | 66225 | 7465343.000 |
| 20200805 | 铜牌会员                  | 318.000          | 3756 | 67790 | 7563119.000 |
| 20200805 | 铜牌会员                  | 319.000          | 3679 | 65668 | 7369471.000 |
| 20200805 | 铜牌会员                  | 320.000          | 3632 | 65664 | 7257395.000 |
| 20200805 | 铜牌会员                  | 321.000          | 3587 | 64395 | 7208933.000 |
| 20200805 | 铜牌会员                  | 322.000          | 3584 | 64072 | 7115108.000 |
| 20200805 | 铜牌会员                  | 323.000          | 3784 | 68696 | 7761324.000 |
| 20200805 | 铜牌会员                  | 324.000          | 3622 | 65631 | 7253592.000 |
| 20200805 | 铜牌会员                  | 325.000          | 3705 | 66598 | 7460389.000 |
| 20200805 | 铜牌会员                  | 326.000          | 3662 | 65541 | 7314476.000 |
| 20200805 | 铜牌会员                  | 327.000          | 3692 | 66587 | 7471558.000 |
| 20200805 | 铜牌会员                  | 328.000          | 3729 | 67465 | 7540949.000 |
| 20200805 | 铜牌会员                  | 329.000          | 3703 | 66744 | 7415902.000 |
+----------+---------------------------+------------------+------+-------+-------------+
+----------+---------------------------+------------------+------+-------+-------------+
| ds       | isnull(vip_level, '未知') | total_visit_days | uv   | pv    | sum_price   |
+----------+---------------------------+------------------+------+-------+-------------+
| 20200805 | 铜牌会员                  | 330.000          | 3651 | 65797 | 7346322.000 |
| 20200805 | 铜牌会员                  | 331.000          | 3767 | 68158 | 7631136.000 |
| 20200805 | 铜牌会员                  | 332.000          | 3676 | 65628 | 7417533.000 |
| 20200805 | 铜牌会员                  | 333.000          | 3725 | 68491 | 7745967.000 |
| 20200805 | 铜牌会员                  | 334.000          | 3626 | 64969 | 7273754.000 |
| 20200805 | 铜牌会员                  | 335.000          | 3740 | 67282 | 7572230.000 |
| 20200805 | 铜牌会员                  | 336.000          | 3695 | 66739 | 7432611.000 |
| 20200805 | 铜牌会员                  | 337.000          | 3674 | 65433 | 7279988.000 |
| 20200805 | 铜牌会员                  | 338.000          | 3569 | 64422 | 7206919.000 |
| 20200805 | 铜牌会员                  | 339.000          | 3793 | 67929 | 7510016.000 |
| 20200805 | 铜牌会员                  | 340.000          | 3623 | 66154 | 7396641.000 |
| 20200805 | 铜牌会员                  | 341.000          | 3705 | 66163 | 7325317.000 |
| 20200805 | 铜牌会员                  | 342.000          | 3627 | 65388 | 7281748.000 |
| 20200805 | 铜牌会员                  | 343.000          | 3595 | 64238 | 7152736.000 |
| 20200805 | 铜牌会员                  | 344.000          | 3668 | 66334 | 7357231.000 |
| 20200805 | 铜牌会员                  | 345.000          | 3681 | 66638 | 7476594.000 |
| 20200805 | 铜牌会员                  | 346.000          | 3742 | 65769 | 7342033.000 |
| 20200805 | 铜牌会员                  | 347.000          | 3678 | 66085 | 7290252.000 |
| 20200805 | 铜牌会员                  | 348.000          | 3738 | 67086 | 7442058.000 |
| 20200805 | 铜牌会员                  | 349.000          | 3605 | 65839 | 7326008.000 |
| 20200805 | 铜牌会员                  | 350.000          | 3703 | 66729 | 7452752.000 |
| 20200805 | 铜牌会员                  | 351.000          | 3637 | 65999 | 7425129.000 |
| 20200805 | 铜牌会员                  | 352.000          | 3700 | 67315 | 7617972.000 |
| 20200805 | 铜牌会员                  | 353.000          | 3768 | 67830 | 7555129.000 |
| 20200805 | 铜牌会员                  | 354.000          | 3786 | 68167 | 7524526.000 |
| 20200805 | 铜牌会员                  | 355.000          | 3684 | 67589 | 7487742.000 |
| 20200805 | 铜牌会员                  | 356.000          | 3646 | 65918 | 7371138.000 |
| 20200805 | 铜牌会员                  | 357.000          | 3667 | 66308 | 7339793.000 |
| 20200805 | 铜牌会员                  | 358.000          | 3681 | 66108 | 7464753.000 |
| 20200805 | 铜牌会员                  | 359.000          | 3671 | 66236 | 7415833.000 |
| 20200805 | 铜牌会员                  | 360.000          | 3698 | 67038 | 7563638.000 |
| 20200805 | 铜牌会员                  | 361.000          | 3688 | 65937 | 7389531.000 |
| 20200805 | 铜牌会员                  | 362.000          | 3540 | 63767 | 7154052.000 |
| 20200805 | 铜牌会员                  | 363.000          | 3694 | 66268 | 7414709.000 |
| 20200805 | 铜牌会员                  | 364.000          | 3631 | 64947 | 7282725.000 |
| 20200805 | 铜牌会员                  | 365.000          | 3715 | 66466 | 7342292.000 |
| 20200805 | 铜牌会员                  | 366.000          | 3680 | 67067 | 7526126.000 |
| 20200805 | 铜牌会员                  | 367.000          | 3685 | 67023 | 7440141.000 |
| 20200805 | 铜牌会员                  | 368.000          | 3593 | 63928 | 7166545.000 |
| 20200805 | 铜牌会员                  | 369.000          | 3689 | 65234 | 7257056.000 |
| 20200805 | 铜牌会员                  | 370.000          | 3710 | 66870 | 7520927.000 |
| 20200805 | 铜牌会员                  | 371.000          | 3628 | 64908 | 7172346.000 |
| 20200805 | 铜牌会员                  | 372.000          | 3668 | 66456 | 7431216.000 |
| 20200805 | 铜牌会员                  | 373.000          | 3786 | 67868 | 7640091.000 |
| 20200805 | 铜牌会员                  | 374.000          | 3710 | 67031 | 7433298.000 |
| 20200805 | 铜牌会员                  | 375.000          | 3711 | 65887 | 7232810.000 |
| 20200805 | 铜牌会员                  | 376.000          | 3741 | 67756 | 7607431.000 |
| 20200805 | 铜牌会员                  | 377.000          | 3671 | 65700 | 7349248.000 |
| 20200805 | 铜牌会员                  | 378.000          | 3640 | 66383 | 7504374.000 |
| 20200805 | 铜牌会员                  | 379.000          | 3721 | 67045 | 7454102.000 |
| 20200805 | 铜牌会员                  | 380.000          | 3620 | 65158 | 7231928.000 |
| 20200805 | 铜牌会员                  | 381.000          | 3683 | 66229 | 7394266.000 |
| 20200805 | 铜牌会员                  | 382.000          | 3637 | 65905 | 7418482.000 |
| 20200805 | 铜牌会员                  | 383.000          | 3669 | 65924 | 7287013.000 |
| 20200805 | 铜牌会员                  | 384.000          | 3730 | 68016 | 7596196.000 |
| 20200805 | 银牌会员                  | 30.000           | 2902 | 52981 | 6010772.000 |
| 20200805 | 银牌会员                  | 31.000           | 2966 | 54377 | 6090787.000 |
| 20200805 | 银牌会员                  | 32.000           | 2947 | 52782 | 5925411.000 |
| 20200805 | 银牌会员                  | 33.000           | 2889 | 51905 | 5720836.000 |
| 20200805 | 银牌会员                  | 34.000           | 2852 | 51276 | 5718070.000 |
| 20200805 | 银牌会员                  | 35.000           | 2917 | 52724 | 5927084.000 |
| 20200805 | 银牌会员                  | 36.000           | 2950 | 53191 | 6050668.000 |
| 20200805 | 银牌会员                  | 37.000           | 2883 | 51592 | 5823179.000 |
| 20200805 | 银牌会员                  | 38.000           | 2894 | 52850 | 5896495.000 |
| 20200805 | 银牌会员                  | 39.000           | 2916 | 52160 | 5751053.000 |
| 20200805 | 银牌会员                  | 40.000           | 2809 | 50683 | 5793168.000 |
| 20200805 | 银牌会员                  | 41.000           | 2923 | 52681 | 5782468.000 |
| 20200805 | 银牌会员                  | 42.000           | 2843 | 51300 | 5603796.000 |
| 20200805 | 银牌会员                  | 43.000           | 2823 | 50300 | 5567628.000 |
| 20200805 | 银牌会员                  | 44.000           | 2881 | 52653 | 5877840.000 |
| 20200805 | 银牌会员                  | 45.000           | 2875 | 52089 | 5847331.000 |
| 20200805 | 银牌会员                  | 46.000           | 2985 | 54664 | 6155487.000 |
| 20200805 | 银牌会员                  | 47.000           | 2838 | 50688 | 5683649.000 |
| 20200805 | 银牌会员                  | 48.000           | 2887 | 52161 | 5860185.000 |
| 20200805 | 银牌会员                  | 49.000           | 2986 | 53807 | 6048871.000 |
| 20200805 | 银牌会员                  | 50.000           | 2976 | 53753 | 5972078.000 |
| 20200805 | 银牌会员                  | 51.000           | 2947 | 53308 | 5884411.000 |
| 20200805 | 银牌会员                  | 52.000           | 3014 | 53672 | 6033062.000 |
| 20200805 | 银牌会员                  | 53.000           | 2837 | 51977 | 5782857.000 |
| 20200805 | 银牌会员                  | 54.000           | 2918 | 52574 | 5870682.000 |
| 20200805 | 银牌会员                  | 55.000           | 2902 | 52528 | 5955896.000 |
| 20200805 | 银牌会员                  | 56.000           | 2832 | 51363 | 5770195.000 |
| 20200805 | 银牌会员                  | 57.000           | 2936 | 53796 | 6007804.000 |
| 20200805 | 银牌会员                  | 58.000           | 2934 | 52927 | 5925535.000 |
| 20200805 | 银牌会员                  | 59.000           | 2862 | 52429 | 5930191.000 |
| 20200805 | 银牌会员                  | 60.000           | 2902 | 51953 | 5861603.000 |
| 20200805 | 银牌会员                  | 61.000           | 2836 | 51148 | 5769071.000 |
| 20200805 | 银牌会员                  | 62.000           | 2892 | 52576 | 5927407.000 |
| 20200805 | 银牌会员                  | 63.000           | 2849 | 51850 | 5834788.000 |
| 20200805 | 银牌会员                  | 64.000           | 2903 | 52751 | 5863443.000 |
| 20200805 | 银牌会员                  | 65.000           | 3067 | 55830 | 6335687.000 |
| 20200805 | 银牌会员                  | 66.000           | 2841 | 51343 | 5717579.000 |
| 20200805 | 银牌会员                  | 67.000           | 2893 | 52427 | 5768474.000 |
| 20200805 | 银牌会员                  | 68.000           | 2994 | 55098 | 6181313.000 |
| 20200805 | 银牌会员                  | 69.000           | 2965 | 54411 | 6011796.000 |
| 20200805 | 银牌会员                  | 70.000           | 2943 | 53410 | 5975046.000 |
| 20200805 | 银牌会员                  | 71.000           | 2988 | 53532 | 6052069.000 |
| 20200805 | 银牌会员                  | 72.000           | 2881 | 52992 | 5996321.000 |
| 20200805 | 银牌会员                  | 73.000           | 2897 | 51214 | 5661878.000 |
| 20200805 | 银牌会员                  | 74.000           | 2867 | 51710 | 5788321.000 |
| 20200805 | 银牌会员                  | 75.000           | 2797 | 50547 | 5621254.000 |
| 20200805 | 银牌会员                  | 76.000           | 2967 | 53189 | 5925972.000 |
| 20200805 | 银牌会员                  | 77.000           | 2845 | 51480 | 5678982.000 |
| 20200805 | 银牌会员                  | 78.000           | 2841 | 50681 | 5652416.000 |
| 20200805 | 银牌会员                  | 79.000           | 2997 | 54336 | 6151212.000 |
| 20200805 | 银牌会员                  | 80.000           | 2945 | 52594 | 5954994.000 |
| 20200805 | 银牌会员                  | 81.000           | 2872 | 50415 | 5493802.000 |
| 20200805 | 银牌会员                  | 82.000           | 2908 | 52102 | 5777929.000 |
| 20200805 | 银牌会员                  | 83.000           | 2842 | 51344 | 5704933.000 |
| 20200805 | 银牌会员                  | 84.000           | 2977 | 53406 | 5944637.000 |
| 20200805 | 银牌会员                  | 85.000           | 3015 | 54837 | 6103616.000 |
| 20200805 | 银牌会员                  | 86.000           | 2866 | 51124 | 5670861.000 |
| 20200805 | 银牌会员                  | 87.000           | 2891 | 52282 | 5933245.000 |
| 20200805 | 银牌会员                  | 88.000           | 2866 | 52794 | 5940775.000 |
| 20200805 | 银牌会员                  | 89.000           | 2905 | 52996 | 6006798.000 |
| 20200805 | 银牌会员                  | 90.000           | 2971 | 54135 | 6066192.000 |
| 20200805 | 银牌会员                  | 91.000           | 2821 | 51963 | 5914333.000 |
| 20200805 | 银牌会员                  | 92.000           | 2828 | 52369 | 5915947.000 |
| 20200805 | 银牌会员                  | 93.000           | 2880 | 51282 | 5683766.000 |
| 20200805 | 银牌会员                  | 94.000           | 2878 | 52148 | 5850632.000 |
| 20200805 | 银牌会员                  | 95.000           | 2937 | 52680 | 5919250.000 |
| 20200805 | 银牌会员                  | 96.000           | 2875 | 52752 | 5936552.000 |
| 20200805 | 银牌会员                  | 97.000           | 2932 | 53278 | 5917166.000 |
| 20200805 | 银牌会员                  | 98.000           | 2836 | 51849 | 5816477.000 |
